,movie_id,title,tags
707,9641,Cheaper by the Dozen 2,steve martin bonnie hunt return heads baker family vacation find competition rival family eight children headed eugene levy comedy holiday lake bigfamily father laborpain rivalry familyholiday holiday lake bigfamily father laborpain rivalry familyholiday adamshankman
708,294254,Maze Runner: The Scorch Trials,thomas fellow gladers face greatest challenge yet searching clues mysterious powerful organization known wckd journey takes scorch desolate landscape filled unimaginable obstacles teaming resistance fighters gladers take wckd vastly superior forces uncover shocking plans action basedonnovel resistance maze post-apocalyptic dystopia infection ontherun escape zombie storm disease desert sewer antidote corporation virus runner cityruin immunity basedonnovel resistance maze post-apocalyptic dystopia infection ontherun escape zombie storm disease desert sewer antidote corporation virus runner cityruin immunity wesball
709,38167,Eat Pray Love,liz gilbert everything modern woman supposed dream husband house successful career yet like many others found lost confused searching really wanted life newly divorced crossroads gilbert steps comfort zone risking everything change life embarking journey around world becomes quest self discovery travels discovers true pleasure nourishment eating italy power prayer india finally unexpectedly inner peace balance true love bali drama indonesia femaleprotagonist india divorce bali indonesia femaleprotagonist india divorce bali ryanmurphy
710,5994,The Family Man,jack lavish fast paced lifestyle changes one christmas night stumbles grocery store holdup disarms gunman next morning wakes bed lying next kate college sweetheart left order pursue career horrifying discovery former life longer exists stumbles alternate suburban universe jack finds crossroad must choose high power career woman loves comedy drama romance fantasy workaholic secondchance guardianangel christmas careervsfamily lifereprioritizing workaholic secondchance guardianangel christmas careervsfamily lifereprioritizing brettratner
711,39514,RED,peaceful life threatened high tech assassin former black ops agent frank moses reassembles old team last ditch effort survive uncover assailants action adventure comedy crime thriller cia retirement shottodeath sniperrifle retired femalespy alarm cia retirement shottodeath sniperrifle retired femalespy alarm robertschwentke
712,9563,Any Given Sunday,star quarterback gets knocked game unknown third stringer called replace unknown gives stunning performance forces aging coach reevaluate game plans life new owner president adds pressure winning new owner must prove self male dominated world drama americanfootball trainer training americanfootballcoach sport americanfootballstadium americanfootball trainer training americanfootballcoach sport americanfootballstadium oliverstone
713,547,The Horse Whisperer,based novel name nicholas evans talented robert redford presents meditative family drama set country side redford directs also stars roll cowboy magical talent healing drama romance lovetriangle newyork montana attachmenttonature confidence horsebackriding horse ridingaccident careerwoman ranch horsewhisperer trauma countrylife marriagecrisis crisis travel motherdaughterrelationship animal nature lovetriangle newyork montana attachmenttonature confidence horsebackriding horse ridingaccident careerwoman ranch horsewhisperer trauma countrylife marriagecrisis crisis travel motherdaughterrelationship animal nature robertredford
714,1538,Collateral,cab driver max picks man offers drive around promise easy money sours max realizes fare assassin drama crime thriller california taxi assassin hostage taxidriver fbi hitman police losangeles murderer crime criminal gunviolence california taxi assassin hostage taxidriver fbi hitman police losangeles murderer crime criminal gunviolence michaelmann
715,9334,The Scorpion King,ancient egypt peasant mathayus hired exact revenge powerful memnon sorceress cassandra ready overtake balthazar village amid betrayals thieves abductions mathayus strives bring justice complicated world action fantasy adventure egypt temple egypt temple chuckrussell
716,11128,Ladder 49,watchful eye mentor captain mike kennedy probationary firefighter jack morrison matures seasoned veteran baltimore fire station however jack reached crossroads sacrifices made put harm way innumerable times significantly impacted relationship wife kids drama action thriller ledge practicaljoke ledge practicaljoke jayrussell
717,75780,Jack Reacher,innocent heartland city five shot dead expert sniper police quickly identify arrest culprit build slam dunk case accused man claims innocent says get jack reacher reacher sees news report turns city defense immensely relieved reacher come bury guy shocked accused request reacher sets confirm absolute certainty man guilt comes bargained crime drama thriller basedonnovel sniper investigation police quarry basedonnovel sniper investigation police quarry christophermcquarrie
718,8914,Deep Blue Sea,remote former submarine refueling facility called aquatica team scientists searching cure alzheimer disease susan mcalester genetically engineers three mako sharks intending increase brain capacity harvest tissue cure alzheimer unfortunately increased brain capacity also makes sharks smarter faster dangerous aquatica financial backers skeptical nervous tests send corporate executive visit facility action sciencefiction thriller sharkattack shark alzheimer'sdisease killershark noopeningcredits sharkattack shark alzheimer'sdisease killershark noopeningcredits rennyharlin
719,13576,This Is It,compilation interviews rehearsals backstage footage michael jackson prepared series sold shows london music documentary popstar music concert aftercreditsstinger duringcreditsstinger popstar music concert aftercreditsstinger duringcreditsstinger kennyortega
720,39538,Contagion,epidemic lethal airborne virus kills within days rapidly grows worldwide medical community races find cure control panic spreads faster virus drama thriller sciencefiction savingtheworld mutation infection terminalillness quarantine outbreak medical vaccine lethalvirus scientist epidemic savingtheworld mutation infection terminalillness quarantine outbreak medical vaccine lethalvirus scientist epidemic stevensoderbergh
721,10628,Kangaroo Jack,two childhood friends new york hairstylist wan musician get mixed mob forced deliver australia things wrong money lost wild kangaroo comedy adventure crime moneydelivery fool australia hoodlum kangaroo moneydelivery fool australia hoodlum kangaroo davidmcnally
722,14836,Coraline,coraline moves old house feels bored neglected parents finds hidden door bricked passage night crosses passage finds parallel world everybody buttons instead eyes caring parents dreams coming true mother invites coraline stay world forever girl refuses finds alternate reality trapped trick lure animation family dream eye stuffedanimal parallelworld button newhome secretdoor aftercreditsstinger duringcreditsstinger dream eye stuffedanimal parallelworld button newhome secretdoor aftercreditsstinger duringcreditsstinger henryselick
723,8645,The Happening,deadly airborne virus threatens wipe northeastern united states teacher elliott moore mark wahlberg wife zooey deschanel flee contaminated cities countryside fight discover truth terrorism accidental release toxic military bio weapon something even sinister john leguizamo betty buckley star thriller writer director night shyamalan thriller sciencefiction tree naturaldisaster crisis park strangebehavior tree naturaldisaster crisis park strangebehavior m.nightshyamalan
724,9509,Man on Fire,jaded cia operative john creasy reluctantly accepts job bodyguard year old girl mexico city clash first eventually bond kidnapped consumed fury stop nothing save life action drama thriller crime mexico cia kidnapping diary bible bodyguard stuffedanimal cellphone alcoholic grenadelauncher bloodshed swimmeet mexico cia kidnapping diary bible bodyguard stuffedanimal cellphone alcoholic grenadelauncher bloodshed swimmeet tonyscott
725,10067,The Shaggy Dog,tale workaholic dad turned dog finds man best friend shows important job great dad comedy family fathersonrelationship parentskidsrelationship workaholic wifehusbandrelationship transformation bodyexchange daughter lawyer dog family turnsintoanimal fathersonrelationship parentskidsrelationship workaholic wifehusbandrelationship transformation bodyexchange daughter lawyer dog family turnsintoanimal brianrobbins
726,9384,Starsky & Hutch,join uptight david starsky laid back ken hutch hutchinson paired first time undercover cops new partners must overcome differences solve important case help street informant huggy bear persuasive criminal reese feldman comedy crime informant jumpingfromarooftop surveillancefootage informant jumpingfromarooftop surveillancefootage toddphillips
727,9279,Jingle All the Way,meet howard langston salesman mattress company constantly busy job also constantly disappoints son misses son karate exposition son tells howard wants christmas action figure son television hero tries hard make unfortunately howard christmas eve every store sold turbo man howard must travel town compete everybody else find turbo man action figure family comedy holiday christmasparty santaclaus toy puppet christmas turboman navidad holiday christmasparty santaclaus toy puppet christmas turboman navidad brianlevant
728,1487,Hellboy,final days world war nazis attempt use black magic aid dying cause allies raid camp ceremony taking place demon hellboy already conjured joining allied forces hellboy eventually grows adulthood serving cause good rather evil fantasy action sciencefiction blackmagic fistfight cover-up superhero paranormalphenomena narrationfromgrave demon occult combatphotography reanimatedcorpse duringcreditsstinger blackmagic fistfight cover-up superhero paranormalphenomena narrationfromgrave demon occult combatphotography reanimatedcorpse duringcreditsstinger guillermodeltoro
729,9422,A Civil Action,jan schlickmann cynical lawyer goes get rid case find potentially worth millions case becomes obsession extent willing give everything including career clients goals order continue case odds drama success advancement rightandjustice leukemia lawyer businessstart-up success advancement rightandjustice leukemia lawyer businessstart-up stevenzaillian
730,77174,ParaNorman,town blithe hollow norman babcock boy speak dead one besides eccentric new friend neil believes ability real one day norman estranged eccentric uncle tells important annual ritual must take protect town curse cast witch condemned centuries ago eventually norman decides cooperate things according plan magic storm witch threatens blithe hollow accursed dead rise together unexpected new companions norman struggles save town discover horrific truth curse insight norman must resolve crisis good family animation adventure comedy medium stopmotion curse jock ghost communicatingwiththedead aftercreditsstinger dealingwiththepast witchtrial childwitch empathy strange medium stopmotion curse jock ghost communicatingwiththedead aftercreditsstinger dealingwiththepast witchtrial childwitch empathy strange samfell chrisbutler
731,4824,The Jackal,hired powerful member russian mafia avenge fbi sting left brother dead perfectionist jackal proves elusive target men charged task bringing deputy fbi boss former ira terrorist action thriller adventure crime fbi coldwar hitman fbi coldwar hitman michaelcaton-jones
732,9620,Paycheck,michael jennings genius hired paid handsomely high tech firms work highly sensitive projects short term memory erased incapable breaching security end three year job told getting paycheck instead receives mysterious envelope clues must piece together find paid hot water action adventure mystery sciencefiction thriller prophecy engineer scientist millionaire prophecy engineer scientist millionaire johnwoo
733,9302,Up Close & Personal,tally atwater dream prime time network newscaster pursues dream nothing ambition raw talent homemade demo tape warren justice brilliant hard edged veteran newsman sees tally talent becomes mentor tally career takes meteoric rise warren fall love romance results intense revealing television news yet breaking story every videotaped crisis brings together also threatens drive apart drama romance miami television career vitaminb reporter miami television career vitaminb reporter jonavnet
734,10199,The Tale of Despereaux,upon time far away kingdom dor lived brave virtuous mouse comically oversized ears dreamt becoming knight banished home lofty ambitions despereaux sets amazing adventure good hearted rat friend roscuro leads long last noble quest rescue endangered princess save entire kingdom darkness adventure animation family loyalty totalitarianregime mouse forgiveness honor unlikelyfriendship courage chivalry animallead loyalty totalitarianregime mouse forgiveness honor unlikelyfriendship courage chivalry animallead robertstevenhagen samfell
735,10771,The Tuxedo,cabbie turned chauffeur jimmy tong learns really one rule work playboy millionaire clark devlin never touch devlin prized tuxedo devlin temporarily put commission explosive accident jimmy puts tux soon discovers extraordinary suit may black belt black tie paired partner inexperienced jimmy becomes unwitting secret agent thriller action comedy sciencefiction bomb intelligence chauffeur wound secretagent headinjury bomb intelligence chauffeur wound secretagent headinjury kevindonovan
736,3512,Under Siege 2: Dark Territory,passenger train hijacked electronics expert turned untraceable command center weapons satellite planned blow washington one man stop former navy seal casey ryback action thriller terrorist pentagon satellite navyseal train terrorist pentagon satellite navyseal train geoffmurphy
737,137094,Jack Ryan: Shadow Recruit,jack ryan young covert cia analyst uncovers russian plot crash economy terrorist attack action drama thriller londonengland corruption cia terrorist sniper explosive intelligence russia murder conspiracy surveillance agent jackryan u.s.marine rehab analyst londonengland corruption cia terrorist sniper explosive intelligence russia murder conspiracy surveillance agent jackryan u.s.marine rehab analyst kennethbranagh
738,274479,Joy,story based life struggling long island single mom became one country successful entrepreneurs drama comedy factory inventor strongwoman biography basedontruestory stolenpatent factory inventor strongwoman biography basedontruestory stolenpatent davido.russell
739,267860,London Has Fallen,london prime minister funeral mike banning discovers plot assassinate attending world leaders action crime thriller londonengland terrorist terroristattack londonengland terrorist terroristattack babaknajafi
740,8078,Alien: Resurrection,two hundred years ripley died group scientists clone hoping breed ultimate weapon new ripley full surprises new aliens ripley must team band smugglers keep creatures reaching earth sciencefiction horror action android mercenary dystopia sequel alien betrayal impalement cloning scientist flamethrower disembowelment smuggler genemanipulation maninwheelchair breeding geneticengineering regeneration xenomorph alienqueen explosivedecompression swimmingunderwater android mercenary dystopia sequel alien betrayal impalement cloning scientist flamethrower disembowelment smuggler genemanipulation maninwheelchair breeding geneticengineering regeneration xenomorph alienqueen explosivedecompression swimmingunderwater jean-pierrejeunet
741,7485,Shooter,marksman living exile coaxed back action learning plot kill president ultimately double crossed framed attempt goes run track real killer find exactly set action drama mystery thriller crime corruption sniper senator conspiracyofmurder childlessness rifle sniperrifle fbiagent corruption sniper senator conspiracyofmurder childlessness rifle sniperrifle fbiagent antoinefuqua
742,170687,The Boxtrolls,orphaned boy raised underground creatures called boxtrolls comes sewers box save family town evil exterminator archibald snatcher animation comedy family fantasy basedonnovel stopmotion fatherdaughterrelationship unlikelyfriendship duringcreditsstinger basedonnovel stopmotion fatherdaughterrelationship unlikelyfriendship duringcreditsstinger anthonystacchi grahamannable
743,6435,Practical Magic,sally gillian owens born magical family mostly avoided witchcraft gillian vicious boyfriend jimmy angelov dies unexpectedly owens sisters give crash course hard magic policeman gary hallet growing suspicious girls struggle resurrect angelov unwittingly inject corpse evil spirit threatens end family line drama fantasy comedy witch magic sorcery love curse familycurse witch magic sorcery love curse familycurse griffindunne
744,137106,The Lego Movie,ordinary lego mini figure mistakenly thought extraordinary masterbuilder recruited join quest stop evil lego tyrant gluing universe together adventure animation comedy family fantasy fathersonrelationship creativity friendship partliveaction toys basedontoy fallinginlove superpowers duringcreditsstinger differentworlds lego batman fathersonrelationship creativity friendship partliveaction toys basedontoy fallinginlove superpowers duringcreditsstinger differentworlds lego batman phillord christophermiller
745,10040,Miss Congeniality 2: Armed and Fabulous,triumph miss united states pageant fbi agent gracie hart becomes overnight sensation new face fbi time spring action pageant winner cheryl emcee stan abducted action comedy ransom pressconference ship missamerica fbiagent ransom pressconference ship missamerica fbiagent johnpasquin
746,6278,Reign of Fire,post apocalyptic england american volunteer british survivor team fight brood fire breathing dragons seeking return global dominance centuries rest underground brit leading clan survivors hunt king dragons much stake mother killed dragon love still alive adventure action fantasy dragon evolution firechief animatedmap theatreaudience dragonslayer tunnelconstruction firerepellent drilling iodine dragon evolution firechief animatedmap theatreaudience dragonslayer tunnelconstruction firerepellent drilling iodine robbowman
747,82682,Gangster Squad,los angeles ruthless brooklyn born mob king mickey cohen runs show town reaping ill gotten gains drugs guns prostitutes way every wire bet placed west chicago protection paid goons also police politicians control enough intimidate even bravest street hardened cop except perhaps small secret crew lapd outsiders led sgt john mara jerry wooters come together try tear cohen world apart crime drama action thriller losangeles gangster losangeles gangster rubenfleischer
748,17610,Year One,couple lazy hunter gatherers banished primitive village set epic journey ancient world comedy adventure temple slavery stoneage circumcision hebrews cavemen prehistoricadventure duringcreditsstinger prehistorictimes prehistoricman temple slavery stoneage circumcision hebrews cavemen prehistoricadventure duringcreditsstinger prehistorictimes prehistoricman haroldramis
749,22954,Invictus,newly elected president nelson mandela knows nation remains racially economically divided wake apartheid believing bring people together universal language sport mandela rallies south africa rugby team make historic run rugby world cup championship match drama history stadium southafrica apartheid nelsonmandela sport nation rugby president racism poverty celebration duringcreditsstinger stadium southafrica apartheid nelsonmandela sport nation rugby president racism poverty celebration duringcreditsstinger clinteastwood
750,16995,State of Play,handsome unflappable congressman stephen collins future political party honorable appointee serves chairman committee overseeing defense spending eyes upon rising star party contender upcoming presidential race research assistant mistress brutally murdered buried secrets come tumbling action corruption assassination detective journalist assassin newspaper congress editor-in-chief conspiracyofmurder politics electioncampaign government murder thriller blog reporter corruption assassination detective journalist assassin newspaper congress editor-in-chief conspiracyofmurder politics electioncampaign government murder thriller blog reporter kevinmacdonald
751,16558,Duplicity,two romantically engaged corporate spies team manipulate corporate race corner market medical innovation reap huge profits enable lead extravagant lifestyle together romance comedy crime spy spy tonygilroy
752,9849,My Favorite Martian,news producer tim hara gets fired unwillingly compromising bosses daughter live transmission little later witnesses crashing small martian spacecraft realizing one time chance delivering story rock earth since tim took original scaled spaceship martian follows retrieve comedy drama family sciencefiction alien martian basedontvseries fishoutofwater alien martian basedontvseries fishoutofwater donaldpetrie
753,5820,The Sentinel,secret service agent framed mole assassination attempt president must clear name foil another assassination attempt run relentless fbi agent action thriller crime usapresident agent usapresident agent clarkjohnson
754,16866,Planet 51,earth astronaut capt chuck baker arrives planet world reminiscent american suburbia circa tries avoid capture recover spaceship make home safely help empathetic little green sciencefiction animation family comedy adventure flyingsaucer alienlife-form spaceship alien alienplanet planet duringcreditsstinger flyingsaucer alienlife-form spaceship alien alienplanet planet duringcreditsstinger jorgeblanco javierabad marcosmartínez
755,201,Star Trek: Nemesis,route honeymoon william riker deanna troi home planet betazed captain jean luc picard crew enterprise receives word starfleet coup resulted installation new romulan political leader shinzon claims seek peace human backed united federation planets enemy territory captain crew make startling discovery shinzon human slave romulan sister planet remus secret shocking relationship picard sciencefiction action adventure thriller clone assassination ambush federation starfleet enterprise-e romulus android senate selfsacrifice telepathy weapon romulans spaceopera clone assassination ambush federation starfleet enterprise-e romulus android senate selfsacrifice telepathy weapon romulans spaceopera stuartbaird
756,11775,Intolerable Cruelty,revenge seeking gold digger marries womanizing beverly hills lawyer intention making killing divorce crime comedy romance california assassin infidelity fetish hitman tycoon court satire lawyer inheritance divorce california assassin infidelity fetish hitman tycoon court satire lawyer inheritance divorce joelcoen
757,87825,Trouble with the Curve,slowed age failing eyesight crack baseball scout gus lobel takes grown daughter along checks final prospect career along way two renew bond catches eye young player turned scout drama romance women baseball pitcher homerun aging sport talent-scout cigarsmoking pooreyesight bostonredsox draft motelroom baseballscout failingeyesight blurryvision blurredsight women baseball pitcher homerun aging sport talent-scout cigarsmoking pooreyesight bostonredsox draft motelroom baseballscout failingeyesight blurryvision blurredsight robertlorenz
758,12201,Edge of Darkness,seasoned homicide detective thomas craven seen bleakest side humanity nothing prepares toughest investigation life search daughter emma killer personal mission uncover disturbing secrets surrounding murder including corporate corruption government collusion emma mysterious life crime drama mystery thriller murder violence deathofdaughter homicidedetective murder violence deathofdaughter homicidedetective martincampbell
759,11015,The Relic,researcher chicago natural history museum returns south america crates containing findings crates arrive museum without owner appears little inside however police discover gruesome murders cargo ship brought crates another murder museum horror mystery thriller chicago basedonnovel monster museum pileofdeadbodies god deadbody anthropologist indiantribe amazonjungle chicago basedonnovel monster museum pileofdeadbodies god deadbody anthropologist indiantribe amazonjungle peterhyams
760,9932,Analyze That,mafia paul vitti back prison need serious counseling gets naturally returns analyst ben sobel help finds sobel needs serious help inherited family practice well excess stock stress comedy crime prison gold therapist gangster prison gold therapist gangster haroldramis
761,13389,Righteous Kill,two veteran new york city detectives work identify possible connection recent murder case believe solved years ago serial killer loose perhaps put wrong person behind bars action crime drama thriller revenge murder plottwist dirtycop revenge murder plottwist dirtycop jonavnet
762,8838,Mercury Rising,renegade fbi agent art jeffries protects nine year old autistic boy cracked government new unbreakable code action crime drama thriller assassin lossoffamily autism fbi bangkok nationalsecurityagency(nsa) boy childinperil fbiagent autisticsavant assassin lossoffamily autism fbi bangkok nationalsecurityagency(nsa) boy childinperil fbiagent autisticsavant haroldbecker
763,17332,The Soloist,los angeles journalist befriends homeless juilliard trained musician looking new article paper drama newspaper cello musical violin losangeles newspaper cello musical violin losangeles joewright
764,4958,The Legend of Bagger Vance,world war left golfer rannulph junuh poker playing alcoholic perfect swing gone however needs get back play tournament save financially ravaged golf course long ago sweetheart help arrives form mysterious caddy bagger vance fantasy drama competition worldwari greatdepression caddy savannah competition worldwari greatdepression caddy savannah robertredford
765,786,Almost Famous,almost famous autobiographical inspired film year old hired rolling stone magazine follow interview rock band tour film growing first love disappointment life rock star drama music hotelroom sandiego drugaddiction stewardess overdose groupie musicjournalist blacksabbath rock concert swimmingpool basedontruestory promiscuity comingofage ontheroad domineeringmother reconciliation semiautobiographical innocencelost bustrip aspiringwriter hotelroom sandiego drugaddiction stewardess overdose groupie musicjournalist blacksabbath rock concert swimmingpool basedontruestory promiscuity comingofage ontheroad domineeringmother reconciliation semiautobiographical innocencelost bustrip aspiringwriter cameroncrowe
766,9513,Garfield: A Tail of Two Kitties,garfield back time garfield canine sidekick odie follows owner jon arbuckle england may never recover garfield mistaken look alike regal cat inherited castle animation comedy family londonengland cat mistakeinperson luxury wretch nobility garfield londonengland cat mistakeinperson luxury wretch nobility garfield timhill
767,11679,xXx: State of the Union,ice cube stars darius stone thrill seeking troublemaker whose criminal record extreme sports obsession make perfect candidate newest xxx agent must save government deadly conspiracy led five star general secretary defense george deckert played willem dafoe action adventure crime drama mystery thriller washingtond.c. helicopter usapresident general coupd'etat militaryprison coup agent insurgent secretaryofdefense potus washingtond.c. helicopter usapresident general coupd'etat militaryprison coup agent insurgent secretaryofdefense potus leetamahori
768,38321,Priest,alternate world humanity vampires warred centuries last vampire war veteran warrior priest lives obscurity humans inside one church walled cities priest niece kidnapped vampires priest breaks vows hunt accompanied niece boyfriend wasteland sheriff former warrior priestess action sciencefiction fantasy thriller horror vampire crucifixion post-apocalyptic dystopia vampirehunter disobey niece darkhero vampire crucifixion post-apocalyptic dystopia vampirehunter disobey niece darkhero scottstewart
769,14411,Sinbad: Legend of the Seven Seas,sailor legend framed goddess eris theft book peace must travel realm end world retrieve save life childhood friend prince proteus family animation adventure prince watermonster prince watermonster timjohnson patrickgilmore
770,8413,Event Horizon,year group astronauts sent investigate salvage long lost starship event horizon ship disappeared mysteriously years maiden voyage return comes even mystery crew lewis clark discover real truth behind disappearance something even terrifying horror sciencefiction mystery spacemarine nudity nightmare hallucination cryogenics spacetravel blackhole insanity delusion crew alternatedimension evilspirit hellgate religion explosion violence burningman rescueteam flashback supernaturalpower trappedinspace distresssignal derelictship spacemarine nudity nightmare hallucination cryogenics spacetravel blackhole insanity delusion crew alternatedimension evilspirit hellgate religion explosion violence burningman rescueteam flashback supernaturalpower trappedinspace distresssignal derelictship paulw.s.anderson
771,10052,Dragonfly,grieving doctor contacted late wife patients near death experiences drama pregnancyandbirth voice dragonfly carcrash jungle hospital doctor humanitarian spiritism pregnancyandbirth voice dragonfly carcrash jungle hospital doctor humanitarian spiritism tomshadyac
772,9676,The Black Dahlia,lee blanchard bucky bleichert former boxers turned cops los angeles aspiring young actress turns dead blanchard bleichert must grapple corruption narcissism stag films family madness pursue killer drama pornography observer losangeles murderhunt pornography observer losangeles murderhunt briandepalma
773,9664,Flyboys,adventures lafayette escadrille young americans volunteered french military entered world war became country first fighter pilots action adventure drama history romance war worldwari biplane worldwari biplane tonybill
774,2100,The Last Castle,court martialed general rallies together inmates rise system put away action drama thriller prison general prison general rodlurie
775,10384,Supernova,set century battered salvage ship sends distress signal seasoned crew rescue hospital ship nova responds find black hole threatens destroy ships mysterious survivor whose body quickly mutates monstrous deadly form horror sciencefiction thriller blackpeople starships future star supernova blast blackpeople starships future star supernova blast walterhill jacksholder
776,137321,Winter's Tale,burglar falls heiress dies arms learns gift reincarnation sets save drama fantasy mystery romance basedonnovel basedonnovel akivagoldsman
777,123553,The Mortal Instruments: City of Bones,new york city clary fray seemingly ordinary teenager learns descended line shadowhunters half angel warriors protect humanity evil forces mother disappears clary joins forces group shadowhunters enters downworld alternate realm filled demons vampires host creatures clary companions must find protect ancient cup holds key mother future action adventure drama mystery romance fantasy angel vampire werewolf warlock downworlder shadowhunter demonhunter basedonyoungadultnovel angel vampire werewolf warlock downworlder shadowhunter demonhunter basedonyoungadultnovel haraldzwart
778,11260,Meet Dave,crew miniature aliens operate spaceship human form trying save planet aliens encounter new problem ship becomes smitten earth woman comedy sciencefiction adventure family newyork captain starships newlove earth friendship crew carcrash space alien survival planet duringcreditsstinger newyork captain starships newlove earth friendship crew carcrash space alien survival planet duringcreditsstinger brianrobbins
779,9009,Dark Water,"dahlia williams daughter cecelia move rundown apartment new york roosevelt island currently midst divorce proceedings apartment though near excellent school daughter afford time arrives mysterious occurrences constant drip ceiling daughter bedroom drama horror thriller basedonnovel water remake teacher divorce apartment ghost manhattan,newyorkcity basedonnovel water remake teacher divorce apartment ghost manhattan,newyorkcity waltersalles"
780,11374,Edtv,video store clerk agrees life filmed camera crew network comedy tvshow tvstation simulatedreality realitytv tvstar tvratings tvshow tvstation simulatedreality realitytv tvstar tvratings ronhoward
781,2309,Inkheart,adventures father young daughter search long lost book help reunite missing close relative adventure family fantasy book fairytale eavesdropping adventure writer'sblock book fairytale eavesdropping adventure writer'sblock iainsoftley
782,8285,The Spirit,mean streets man must come hero born murdered born rookie cop named denny colt returns beyond spirit hero whose mission fight bad forces shadows central city octopus kills anyone unfortunate enough see face plans going wipe entire city action comedy thriller crime sciencefiction secretidentity robber mask frog basedoncomicstrip backfromthedead secretidentity robber mask frog basedoncomicstrip backfromthedead frankmiller
783,210860,Mortdecai,art dealer charles mortdecai searches stolen painting rumored contain secret code gains access hidden nazi gold comedy adventure basedonnovel painting debt artdealer stolenpainting basedonnovel painting debt artdealer stolenpainting davidkoepp
784,2312,In the Name of the King: A Dungeon Siege Tale,man named farmer sets rescue kidnapped wife avenge death son two acts committed krugs race animal warriors controlled evil gallian adventure fantasy action drama fictionalplace monster lossoffamily newlove hero loveofone'slife magic fairytale villain kingdom enchantment badpower son heirtothethrone motherlylove wizardry revenge royalty family basedonvideogame medieval fictionalplace monster lossoffamily newlove hero loveofone'slife magic fairytale villain kingdom enchantment badpower son heirtothethrone motherlylove wizardry revenge royalty family basedonvideogame medieval uweboll
785,9839,Beyond Borders,beyond borders epic tale turbulent romance two star crossed lovers set backdrop world dangerous hot spots academy award winner angelina jolie stars sarah jordan american living london married henry bauford son wealthy british industrialist encounters nick callahan renegade doctor whose impassioned plea help support relief efforts war torn africa moves deeply result sarah embarks upon journey discovery leads danger heartbreak romance far corners world drama romance adventure war londonengland cia landmine loveofone'slife cambodia ethiopia chechnya foreignaid londonengland cia landmine loveofone'slife cambodia ethiopia chechnya foreignaid martincampbell
786,381902,The Monkey King 2,taking place years havoc heaven tang priest appointed buddha west fetch sacred scriptures accidentally free monkey king lady white gong aiming break team assembled defeat monkey king must fight order save world action adventure fantasy monkeyking monkeyking soicheang
787,13922,The Great Raid,world war rages elite sixth ranger battalion given mission heroic proportions push miles behind enemy lines liberate american prisoners war action history war basedonnovel worldwarii prisonersofwar narration archivefootage rescuemission soldier 1940s inspiredbytrueevents fictionalizedhistory basedonnovel worldwarii prisonersofwar narration archivefootage rescuemission soldier 1940s inspiredbytrueevents fictionalizedhistory johndahl
788,293660,Deadpool,deadpool tells origin story former special forces operative turned mercenary wade wilson subjected rogue experiment leaves accelerated healing powers adopts alter ego deadpool armed new abilities dark twisted sense humor deadpool hunts man nearly destroyed life action adventure comedy antihero mercenary marvelcomic superhero basedoncomicbook breakingthefourthwall aftercreditsstinger duringcreditsstinger selfhealing antihero mercenary marvelcomic superhero basedoncomicbook breakingthefourthwall aftercreditsstinger duringcreditsstinger selfhealing timmiller
789,9713,Holy Man,eddie murphy stars top television evangelist finds way turn television home shopping religious experience takes america storm drama comedy salesclerk television tvratings guru televisionproducer salesclerk television tvratings guru televisionproducer stephenherek
790,190859,American Sniper,navy seal chris kyle takes sole mission protect comrades heart becomes one lethal snipers american history pinpoint accuracy saves countless lives also makes prime target insurgents despite grave danger struggle good husband father family back states kyle serves four tours duty iraq however finally returns home finds leave war behind war action sniper biography iraq navyseal u.s.soldier sniper biography iraq navyseal u.s.soldier clinteastwood
791,257445,Goosebumps,teenager teams daughter young adult horror author stine writer imaginary demons set free town madison delaware adventure horror comedy basedonnovel magic fantasy werewolf family ventriloquistdummy bookcomestolife 3d basedonnovel magic fantasy werewolf family ventriloquistdummy bookcomestolife 3d robletterman
792,9007,Just Like Heaven,shortly david abbott moves new san francisco digs unwelcome visitor hands winsome elizabeth martinson asserts apartment promptly vanishes starts appearing disappearing david thinks ghost elizabeth convinced alive comedy fantasy romance coma basedonnovel workaholic flirt architect romanticcomedy ghost landscapearchitect coma basedonnovel workaholic flirt architect romanticcomedy ghost landscapearchitect markwaters
793,889,The Flintstones in Viva Rock Vegas,flintstones flintstones rubbles head rock vegas fred hoping court lovely wilma nothing stand way love except conniving chip rockefeller playboy born baysville made cutthroat town rock vegas fred win wilma love sciencefiction comedy family romance waitress marriageproposal flirt stoneage bestfriend dinosaur waitress marriageproposal flirt stoneage bestfriend dinosaur brianlevant
794,1370,Rambo III,combat taken toll rambo finally begun find inner peace monastery rambo friend mentor col trautman asks help top secret mission afghanistan rambo declines must reconsider trautman captured action adventure thriller war competition submachinegun sovietunion liberation russian soviettroops thailand freedomfighter afghanistan waronfreedom machinegun mujahid realityshow western japanesefood soapopera competition submachinegun sovietunion liberation russian soviettroops thailand freedomfighter afghanistan waronfreedom machinegun mujahid realityshow western japanesefood soapopera petermacdonald
795,4942,Leatherheads,light hearted comedy beginnings professional american football decorated war hero college star tempted playing professional football everyone see chance make big money reporter digs dirt war hero everyone could lose comedy romance drama americanfootball sportsteam stadium hero success sponsorship police games coach womanreporter thebiggame americanfootball sportsteam stadium hero success sponsorship police games coach womanreporter thebiggame georgeclooney
